Fecha,Hora,Técnico,Locación,pH,Turbidez (NTU),Cloro Residual (mg/L),Observaciones,Foto
2/06/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.20,0.58,,
3/06/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.20,0.58,,
4/06/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.20,0.58,,
5/06/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.58,,
6/06/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.55,,
7/06/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.55,,
8/06/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.30,0.20,0.55,,
9/06/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.30,0.20,0.55,,
10/06/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.33,0.20,0.55,,
11/06/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.33,0.20,0.55,,
12/06/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.35,0.20,0.55,,
13/06/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.32,0.20,0.55,,
14/06/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.30,0.30,0.55,,
15/06/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.40,0.25,0.55,,
16/06/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.28,0.25,0.55,,
17/06/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.30,0.25,0.55,,
18/06/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.30,0.25,0.55,,
19/06/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.35,0.25,0.55,,
20/06/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.40,0.25,0.53,,
21/06/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.40,0.25,0.53,,
22/06/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.60,0.25,0.50,,
23/06/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.60,0.25,0.75,,
24/06/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.60,0.25,0.75,,
25/06/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.60,0.25,0.75,,
26/06/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.60,0.25,0.75,,
27/06/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.60,0.25,0.75,,
28/06/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.60,0.25,0.75,,
29/06/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.60,0.25,0.75,,
30/06/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.60,0.25,0.70,,
1/07/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.60,0.25,0.65,,
2/07/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.60,0.25,0.65,,
3/07/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.60,0.25,0.80,,
4/07/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.60,0.25,0.80,,
5/07/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.60,0.25,0.80,,
6/07/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.25,0.60,,
7/07/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.23,0.60,,
8/07/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.23,0.57,,
9/07/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.18,0.23,0.57,,
10/07/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.34,0.23,0.55,,
11/07/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.34,0.23,0.55,,
12/07/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.34,0.23,0.55,,
13/07/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.25,0.23,0.55,,
14/07/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.25,0.23,0.55,,
15/07/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.25,0.23,0.60,,
16/07/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.25,0.23,0.55,,
17/07/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.25,0.23,0.51,,
18/07/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.25,0.23,0.55,,
19/07/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.36,0.24,0.55,,
20/07/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.38,0.24,0.60,,
21/07/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.30,0.24,0.88,,
22/07/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.30,0.24,0.75,,
23/07/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.35,0.24,0.60,,
24/07/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.38,0.24,0.63,,
25/07/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.35,0.26,0.63,,
26/07/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.40,0.23,0.60,,
27/07/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.44,0.23,0.65,,
28/07/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.48,0.23,0.70,,
29/07/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.48,0.20,0.77,,
30/07/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.44,0.20,0.77,,
31/07/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.44,0.23,0.65,,
1/08/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.46,0.22,0.63,,
2/08/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.46,0.22,0.75,,
3/08/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.46,0.20,0.70,,
4/08/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.46,0.20,0.70,,
5/08/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.35,0.20,0.70,,
6/08/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.35,0.20,0.75,,
7/08/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.35,0.20,0.75,,
8/08/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.35,0.20,0.85,,
9/08/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.65,,
10/08/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.85,,
11/08/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.90,,
12/08/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.65,,
13/08/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.70,,
14/08/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.70,,
15/08/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.65,,
16/08/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.65,,
17/08/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.65,,
18/08/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.65,,
19/08/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.65,,
20/08/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.65,,
21/08/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.40,0.20,0.55,,
22/08/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.40,0.20,0.53,,
23/08/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.40,0.20,0.55,,
24/08/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.40,0.20,0.55,,
25/08/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.40,0.20,0.53,,
26/08/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.40,0.20,0.56,,
27/08/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.40,0.20,0.55,,
28/08/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.40,0.20,0.55,,
29/08/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.40,0.20,0.53,,
30/08/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.40,0.20,0.53,,
31/08/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.40,0.20,0.58,,
1/09/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.40,0.20,0.55,,
2/09/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.40,0.20,0.56,,
3/09/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.40,0.20,0.58,,
4/09/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.40,0.20,0.54,,
5/09/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.40,0.47,0.58,,
6/09/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.20,0.44,0.58,,
7/09/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.20,0.45,0.57,,
8/09/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.20,0.47,0.57,,
9/09/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.60,,
10/09/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.60,0.20,0.80,,
11/09/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.30,0.20,0.80,,
12/09/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.30,0.20,0.80,,
13/09/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.65,,
14/09/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.65,,
15/09/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.65,,
16/09/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.70,,
17/09/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.65,,
18/09/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.65,,
19/09/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.70,,
20/09/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.70,,
21/09/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.70,,
22/09/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.70,,
23/09/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.70,,
24/09/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.65,,
25/09/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.65,,
26/09/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.65,,
27/09/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.65,,
28/09/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.65,,
29/09/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.65,,
30/09/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.60,,
1/10/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.60,,
2/10/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.60,,
3/10/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.60,,
4/10/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.60,,
5/10/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.60,,
6/10/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.60,,
7/10/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.60,,
8/10/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.55,,
9/10/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.60,,
10/10/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.60,,
11/10/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.80,,
12/10/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.70,,
13/10/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.70,,
14/10/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.80,,
15/10/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.90,,
16/10/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.80,,
17/10/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.80,,
18/10/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.80,,
19/10/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.40,0.20,0.90,,
20/10/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.40,0.20,0.90,,
21/10/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.30,0.20,0.90,,
22/10/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.40,0.20,0.90,,
23/10/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.40,0.20,0.70,,
24/10/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.40,0.20,0.70,,
25/10/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.65,,
26/10/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.65,,
27/10/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.65,,
28/10/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.65,,
29/10/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.60,,
30/10/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.60,,
31/10/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.60,,
1/11/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.75,,
2/11/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.75,,
3/11/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.75,,
4/11/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.75,,
5/11/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.75,,
6/11/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.65,,
7/11/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.65,,
8/11/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.65,,
9/11/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.60,,
10/11/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.60,,
11/11/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.60,,
12/11/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.60,,
13/11/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.60,,
14/11/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.60,,
15/11/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.60,,
16/11/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.60,,
17/11/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.60,,
18/11/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.60,,
19/11/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.60,,
20/11/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.60,,
21/11/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.60,,
22/11/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.70,,
23/11/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.20,0.20,0.80,,
24/11/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.20,0.20,0.80,,
25/11/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.30,0.20,0.80,,
26/11/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.20,0.20,0.60,,
27/11/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.20,0.20,0.60,,
28/11/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.20,0.20,0.80,,
29/11/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.20,0.20,0.70,,
30/11/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.20,0.20,0.60,,
1/12/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.20,0.20,0.60,,
2/12/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.20,0.20,0.60,,
3/12/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.20,0.20,0.60,,
4/12/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.20,0.20,0.60,,
5/12/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.20,0.20,0.60,,
6/12/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.35,0.20,0.60,,
7/12/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.40,0.20,0.70,,
8/12/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.20,0.20,0.70,,
9/12/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.20,0.20,0.70,,
10/12/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.20,0.20,0.70,,
11/12/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.20,0.20,0.70,,
12/12/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.20,0.20,0.70,,
13/12/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.20,0.20,0.70,,
14/12/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.20,0.20,0.70,,
15/12/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.20,0.20,0.70,,
16/12/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.20,0.20,0.70,,
17/12/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.20,0.20,0.70,,
18/12/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.20,0.20,0.70,,
19/12/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.20,0.20,0.70,,
20/12/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.20,0.20,0.70,,
21/12/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.20,0.20,0.70,,
22/12/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.20,0.20,0.60,,
23/12/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.20,0.20,0.60,,
24/12/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.20,0.20,0.60,,
25/12/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.20,0.20,0.60,,
26/12/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.20,0.20,0.60,,
27/12/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.20,0.20,0.60,,
28/12/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.20,0.20,0.70,,
29/12/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.20,0.20,0.70,,
30/12/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.20,0.20,0.70,,
31/12/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.20,0.20,0.70,,
1/01/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.20,0.20,0.70,,
2/01/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.20,0.20,0.80,,
3/01/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.20,0.20,0.80,,
4/01/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.40,0.20,0.80,,
5/01/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.30,0.20,0.80,,
6/01/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.30,0.20,0.80,,
7/01/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.35,0.20,0.55,,
8/01/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.35,0.20,0.55,,
9/01/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.35,0.20,0.65,,
10/01/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.65,,
11/01/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.79,,
12/01/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.79,,
13/01/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.79,,
14/01/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.79,,
15/01/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.77,,
16/01/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.77,,
17/01/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.75,,
18/01/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.78,,
19/01/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.74,,
20/01/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.75,,
21/01/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.20,0.20,0.75,,
22/01/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.20,0.20,0.54,,
23/01/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.20,0.20,0.70,,
24/01/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.20,0.20,0.75,,
25/01/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.20,0.20,0.75,,
26/01/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,6.95,0.30,0.75,,
27/01/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.02,0.50,0.80,,
28/01/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.60,0.40,1.50,,
29/01/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.70,0.50,0.80,,
30/01/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.40,0.48,0.70,,
31/01/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.40,0.48,0.90,,
1/02/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.46,0.84,,
2/02/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.30,0.42,0.82,,
3/02/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.75,,
4/02/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.75,,
5/02/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.65,,
6/02/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.65,,
7/02/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.80,,
8/02/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.80,,
9/02/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.75,,
10/02/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.77,,
11/02/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.75,,
12/02/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.75,,
13/02/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.75,,
14/02/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.77,,
15/02/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.77,,
16/02/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,0.75,,
17/02/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.20,1.45,,
18/02/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.03,1.40,,
19/02/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.40,0.48,0.70,,
20/02/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.70,0.40,0.45,,
21/02/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.50,0.50,,
22/02/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.03,0.80,,
23/02/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.03,0.80,,
24/02/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.30,0.50,0.40,,
25/02/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.40,0.60,0.60,,
26/02/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.40,0.70,0.60,,
27/02/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.40,0.80,0.56,,
28/02/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.30,0.80,0.55,,
1/03/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.30,0.80,0.58,,
2/03/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.40,0.25,0.75,,
3/03/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.40,0.25,0.75,,
4/03/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.40,0.25,0.70,,
5/03/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.40,0.25,0.75,,
6/03/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.40,0.25,0.75,,
